current_progress,state,next_word 
aesirBGBBYcorbyBBGBBconvoBBBBB,BBBBB,merge
aesirBGBBYcorbyBBGBBconvoBBBBBmergeGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBBconvoBBBYB,BBBYB,verge
aesirBGBBYcorbyBBGBBconvoBBBYBvergeGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBBconvoBBBGB,BBBGB,verve
aesirBGBBYcorbyBBGBBconvoBBBGBverveGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBBconvoBBYBB,BBYBB,rerun
aesirBGBBYcorbyBBGBBconvoBBYBBrerunGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBBconvoBBYGB,BBYGB,nerve
aesirBGBBYcorbyBBGBBconvoBBYGBnerveGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBG,BBGBG,fjord
aesirBGBBYcorbyBBGBGfjordBBBYB,BBBYB,perky
aesirBGBBYcorbyBBGBGfjordBBBYBperkyGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBGfjordBBBYY,BBBYY,nerdy
aesirBGBBYcorbyBBGBGfjordBBBYYnerdyGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBGfjordBBBGB,BBBGB,merry
aesirBGBBYcorbyBBGBGfjordBBBGBmerryGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBGfjordBYBYB,BYBYB,jerky
aesirBGBBYcorbyBBGBGfjordBYBYBjerkyGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGBGfjordGBBGB,GBBGB,ferry
aesirBGBBYcorbyBBGBGfjordGBBGBferryGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGYB,BBGYB,aahed
aesirBGBBYcorbyBBGYBaahedBBBGB,BBBGB,beret
aesirBGBBYcorbyBBGYBaahedBBBGBberetGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGYBaahedBBYYB,BBYYB,berth
aesirBGBBYcorbyBBGYBaahedBBYYBberthGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGYG,BBGYG,berry
aesirBGBBYcorbyBBGYGberryGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBBGGG,BBGGG,derby
aesirBGBBYcorbyBBGGGderbyGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBYYBB,BYYBB,abamp
aesirBGBBYcorbyBYYBBabampBBBBB,BBBBB,retro
aesirBGBBYcorbyBYYBBabampBBBBBretroGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBYYBBabampBBBYB,BBBYB,metro
aesirBGBBYcorbyBYYBBabampBBBYBmetroGGGGG,GGGGG,OKAY
aesirBGBBYcorbyBYGBB,BYGBB,heron
aesirBGBBYcorbyBYGBBheronGGGGG,GGGGG,OKAY
aesirBGBBYcorbyYBYBB,YBYBB,aahed
aesirBGBBYcorbyYBYBBaahedBBBYB,BBBYB,recut
aesirBGBBYcorbyYBYBBaahedBBBYBrecutGGGGG,GGGGG,OKAY
aesirBGBBYcorbyYBYBBaahedBBYYB,BBYYB,retch
aesirBGBBYcorbyYBYBBaahedBBYYBretchGGGGG,GGGGG,OKAY
aesirBGBBYcorbyYBYBG,YBYBG,decry
aesirBGBBYcorbyYBYBGdecryGGGGG,GGGGG,OKAY
aesirBGBBYcorbyYBGBB,YBGBB,perch
aesirBGBBYcorbyYBGBBperchGGGGG,GGGGG,OKAY
aesirBGBBYcorbyYBGBG,YBGBG,mercy
aesirBGBBYcorbyYBGBGmercyGGGGG,GGGGG,OKAY
aesirBGBBG,BGBBG,flout
aesirBGBBGfloutBBBBB,BBBBB,ablow
aesirBGBBGfloutBBBBBablowBBBBB,BBBBB,never
aesirBGBBGfloutBBBBBablowBBBBBneverGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBBBBablowBBBBY,BBBBY,newer
aesirBGBBGfloutBBBBBablowBBBBYnewerGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBBBY,BBBBY,aahed
aesirBGBBGfloutBBBBYaahedBBBGB,BBBGB,meter
aesirBGBBGfloutBBBBYaahedBBBGBmeterGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBBBYaahedBBBGY,BBBGY,deter
aesirBGBBGfloutBBBBYaahedBBBGYdeterGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBBGB,BBBGB,aahed
aesirBGBBGfloutBBBGBaahedBBBYB,BBBYB,recur
aesirBGBBGfloutBBBGBaahedBBBYBrecurGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBBGBaahedBBBYY,BBBYY,demur
aesirBGBBGfloutBBBGBaahedBBBYYdemurGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBYBB,BBYBB,decor
aesirBGBBGfloutBBYBBdecorGGGGG,GGGGG,OKAY
aesirBGBBGfloutBBYBY,BBYBY,tenor
aesirBGBBGfloutBBYBYtenorGGGGG,GGGGG,OKAY
aesirBGBBGfloutBYBBB,BYBBB,abamp
aesirBGBBGfloutBYBBBabampBBBBB,BBBBB,lever
aesirBGBBGfloutBYBBBabampBBBBBleverGGGGG,GGGGG,OKAY
aesirBGBBGfloutBYBBBabampBBBBY,BBBBY,leper
aesirBGBBGfloutBYBBBabampBBBBYleperGGGGG,GGGGG,OKAY
aesirBGBBGfloutBYBGB,BYBGB,lemur
aesirBGBBGfloutBYBGBlemurGGGGG,GGGGG,OKAY
aesirBGBBGfloutYBBBB,YBBBB,aahed
aesirBGBBGfloutYBBBBaahedBBBGB,BBBGB,refer
aesirBGBBGfloutYBBBBaahedBBBGBreferGGGGG,GGGGG,OKAY
aesirBGBBGfloutYBBBBaahedBBBGY,BBBGY,defer
aesirBGBBGfloutYBBBBaahedBBBGYdeferGGGGG,GGGGG,OKAY
aesirBGBBGfloutGBBBB,GBBBB,ablow
aesirBGBBGfloutGBBBBablowBBBBB,BBBBB,fever
aesirBGBBGfloutGBBBBablowBBBBBfeverGGGGG,GGGGG,OKAY
aesirBGBBGfloutGBBBBablowBBBBY,BBBBY,fewer
aesirBGBBGfloutGBBBBablowBBBBYfewerGGGGG,GGGGG,OKAY
aesirBGBBGfloutGBBGB,GBBGB,femur
aesirBGBBGfloutGBBGBfemurGGGGG,GGGGG,OKAY
aesirBGBYB,BGBYB,adhan
aesirBGBYBadhanBBBBY,BBBBY,being
aesirBGBYBadhanBBBBYbeingGGGGG,GGGGG,OKAY
aesirBGBYBadhanBBBBG,BBBBG,feign
aesirBGBYBadhanBBBBGfeignGGGGG,GGGGG,OKAY
aesirBGBYBadhanBBYBB,BBYBB,weigh
aesirBGBYBadhanBBYBBweighGGGGG,GGGGG,OKAY
aesirBGBYBadhanBBYBY,BBYBY,neigh
aesirBGBYBadhanBBYBYneighGGGGG,GGGGG,OKAY
aesirBGBYBadhanBYBBB,BYBBB,deity
aesirBGBYBadhanBYBBBdeityGGGGG,GGGGG,OKAY
aesirBGBYBadhanBYBBG,BYBBG,deign
aesirBGBYBadhanBYBBGdeignGGGGG,GGGGG,OKAY
aesirBGBYY,BGBYY,aahed
aesirBGBYYaahedBBBYB,BBBYB,reign
aesirBGBYYaahedBBBYBreignGGGGG,GGGGG,OKAY
aesirBGBYYaahedBBBYG,BBBYG,weird
aesirBGBYYaahedBBBYGweirdGGGGG,GGGGG,OKAY
aesirBGBGB,BGBGB,aband
aesirBGBGBabandBBBBB,BBBBB,helix
aesirBGBGBabandBBBBBhelixGGGGG,GGGGG,OKAY
aesirBGBGBabandBBBBY,BBBBY,aalii
aesirBGBGBabandBBBBYaaliiBBBGB,BBBGB,medic
aesirBGBGBabandBBBBYaaliiBBBGBmedicGGGGG,GGGGG,OKAY
aesirBGBGBabandBBBBYaaliiBBYGB,BBYGB,devil
aesirBGBGBabandBBBBYaaliiBBYGBdevilGGGGG,GGGGG,OKAY
aesirBGBGBabandBBBBG,BBBBG,abaft
aesirBGBGBabandBBBBGabaftBBBBY,BBBBY,tepid
aesirBGBGBabandBBBBGabaftBBBBYtepidGGGGG,GGGGG,OKAY
aesirBGBGBabandBBBBGabaftBBBYY,BBBYY,fetid
aesirBGBGBabandBBBBGabaftBBBYYfetidGGGGG,GGGGG,OKAY
aesirBGBGBabandBBBYB,BBBYB,genie
aesirBGBGBabandBBBYBgenieGGGGG,GGGGG,OKAY
aesirBGBGBabandBBBYY,BBBYY,denim
aesirBGBGBabandBBBYYdenimGGGGG,GGGGG,OKAY
aesirBGBGBabandBYBBB,BYBBB,aalii
aesirBGBGBabandBYBBBaaliiBBBGB,BBBGB,befit
aesirBGBGBabandBYBBBaaliiBBBGBbefitGGGGG,GGGGG,OKAY
aesirBGBGBabandBYBBBaaliiBBGGB,BBGGB,belie
aesirBGBGBabandBYBBBaaliiBBGGBbelieGGGGG,GGGGG,OKAY
aesirBGBGBabandBYBBY,BYBBY,debit
aesirBGBGBabandBYBBYdebitGGGGG,GGGGG,OKAY
aesirBGBGBabandBYBYB,BYBYB,begin
aesirBGBGBabandBYBYBbeginGGGGG,GGGGG,OKAY
aesirBGBGY,BGBGY,compt
aesirBGBGYcomptBBBBB,BBBBB,eerie
aesirBGBGYcomptBBBBBeerieGGGGG,GGGGG,OKAY
aesirBGBGYcomptBBBBG,BBBBG,refit
aesirBGBGYcomptBBBBGrefitGGGGG,GGGGG,OKAY
aesirBGBGYcomptBBBYB,BBBYB,peril
aesirBGBGYcomptBBBYBperilGGGGG,GGGGG,OKAY
aesirBGBGYcomptBBYBG,BBYBG,merit
aesirBGBGYcomptBBYBGmeritGGGGG,GGGGG,OKAY
aesirBGBGYcomptBBGBG,BBGBG,remit
aesirBGBGYcomptBBGBGremitGGGGG,GGGGG,OKAY
aesirBGBGYcomptYBBBB,YBBBB,relic
aesirBGBGYcomptYBBBBrelicGGGGG,GGGGG,OKAY
aesirBGYBB,BGYBB,angst
aesirBGYBBangstBBBYB,BBBYB,seedy
aesirBGYBBangstBBBYBseedyGGGGG,GGGGG,OKAY
aesirBGYBBangstBBBYY,BBBYY,abacs
aesirBGYBBangstBBBYYabacsBBBBY,BBBBY,setup
aesirBGYBBangstBBBYYabacsBBBBYsetupGGGGG,GGGGG,OKAY
aesirBGYBBangstBBBYYabacsBBBBG,BBBBG,fetus
aesirBGYBBangstBBBYYabacsBBBBGfetusGGGGG,GGGGG,OKAY
aesirBGYBBangstBBBGB,BBBGB,welsh
aesirBGYBBangstBBBGBwelshGGGGG,GGGGG,OKAY
aesirBGYBBangstBBYGB,BBYGB,geese
aesirBGYBBangstBBYGBgeeseGGGGG,GGGGG,OKAY
aesirBGYBBangstBBGYB,BBGYB,segue
aesirBGYBBangstBBGYBsegueGGGGG,GGGGG,OKAY
aesirBGYBBangstBYBYB,BYBYB,abamp
aesirBGYBBangstBYBYBabampBBBBB,BBBBB,seven
aesirBGYBBangstBYBYBabampBBBBBsevenGGGGG,GGGGG,OKAY
aesirBGYBBangstBYBYBabampBBBYB,BBBYB,semen
aesirBGYBBangstBYBYBabampBBBYBsemenGGGGG,GGGGG,OKAY
aesirBGYBBangstBYBGB,BYBGB,aahed
aesirBGYBBangstBYBGBaahedBBBYB,BBBYB,sense
aesirBGYBBangstBYBGBaahedBBBYBsenseGGGGG,GGGGG,OKAY
aesirBGYBBangstBYBGBaahedBBBYY,BBBYY,dense
aesirBGYBBangstBYBGBaahedBBBYYdenseGGGGG,GGGGG,OKAY
aesirBGYBBangstBYBGY,BYBGY,tense
aesirBGYBBangstBYBGYtenseGGGGG,GGGGG,OKAY
aesirBGYBY,BGYBY,carve
aesirBGYBYcarveBBYBY,BBYBY,rebus
aesirBGYBYcarveBBYBYrebusGGGGG,GGGGG,OKAY
aesirBGYBYcarveBBYBG,BBYBG,reuse
aesirBGYBYcarveBBYBGreuseGGGGG,GGGGG,OKAY
aesirBGYBYcarveBBGBY,BBGBY,serum
aesirBGYBYcarveBBGBYserumGGGGG,GGGGG,OKAY
aesirBGYBYcarveBBGBG,BBGBG,terse
aesirBGYBYcarveBBGBGterseGGGGG,GGGGG,OKAY
aesirBGYBYcarveBBGYY,BBGYY,verso
aesirBGYBYcarveBBGYYversoGGGGG,GGGGG,OKAY
aesirBGYBYcarveBBGYG,BBGYG,verse
aesirBGYBYcarveBBGYGverseGGGGG,GGGGG,OKAY
aesirBGYBYcarveBBGGG,BBGGG,serve
aesirBGYBYcarveBBGGGserveGGGGG,GGGGG,OKAY
aesirBGYBG,BGYBG,ablow
aesirBGYBGablowBBBBB,BBBBB,sever
aesirBGYBGablowBBBBBseverGGGGG,GGGGG,OKAY
aesirBGYBGablowBBBBY,BBBBY,sewer
aesirBGYBGablowBBBBYsewerGGGGG,GGGGG,OKAY
aesirBGYYB,BGYYB,aahed
aesirBGYYBaahedBBBYB,BBBYB,seize
aesirBGYYBaahedBBBYBseizeGGGGG,GGGGG,OKAY
aesirBGYYBaahedBBYYB,BBYYB,heist
aesirBGYYBaahedBBYYBheistGGGGG,GGGGG,OKAY
aesirBGYGY,BGYGY,serif
aesirBGYGYserifGGGGG,GGGGG,OKAY
aesirBGGBB,BGGBB,azote
aesirBGGBBazoteBBBBY,BBBBY,pesky
aesirBGGBBazoteBBBBYpeskyGGGGG,GGGGG,OKAY
aesirBGGBBazoteBBBYY,BBBYY,beset
aesirBGGBBazoteBBBYYbesetGGGGG,GGGGG,OKAY
aesirBGGBBazoteBBBGY,BBBGY,testy
aesirBGGBBazoteBBBGYtestyGGGGG,GGGGG,OKAY
aesirBGGBBazoteBBYGY,BBYGY,pesto
aesirBGGBBazoteBBYGYpestoGGGGG,GGGGG,OKAY
aesirBGGBBazoteBYBGY,BYBGY,zesty
aesirBGGBBazoteBYBGYzestyGGGGG,GGGGG,OKAY
aesirBGGBY,BGGBY,reset
aesirBGGBYresetGGGGG,GGGGG,OKAY
aesirBGGGY,BGGGY,resin
aesirBGGGYresinGGGGG,GGGGG,OKAY
aesirYBBBB,YBBBB,canty
aesirYBBBBcantyBYBBB,BYBBB,dholl
aesirYBBBBcantyBYBBBdhollBBBBB,BBBBB,guava
aesirYBBBBcantyBYBBBdhollBBBBBguavaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBBBG,BBBBG,pupal
aesirYBBBBcantyBYBBBdhollBBBBGpupalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBBYB,BBBYB,plaza
aesirYBBBBcantyBYBBBdhollBBBYBplazaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBBYY,BBBYY,llama
aesirYBBBBcantyBYBBBdhollBBBYYllamaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBBGB,BBBGB,qualm
aesirYBBBBcantyBYBBBdhollBBBGBqualmGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBYBG,BBYBG,offal
aesirYBBBBcantyBYBBBdhollBBYBGoffalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBYYB,BBYYB,polka
aesirYBBBBcantyBYBBBdhollBBYYBpolkaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollBBYGB,BBYGB,koala
aesirYBBBBcantyBYBBBdhollBBYGBkoalaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollYBYBB,YBYBB,vodka
aesirYBBBBcantyBYBBBdhollYBYBBvodkaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollYBYBG,YBYBG,modal
aesirYBBBBcantyBYBBBdhollYBYBGmodalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBBdhollGBYBB,GBYBB,dogma
aesirYBBBBcantyBYBBBdhollGBYBBdogmaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBY,BYBBY,aalii
aesirYBBBBcantyBYBBYaaliiYBYBB,YBYBB,loyal
aesirYBBBBcantyBYBBYaaliiYBYBBloyalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBYaaliiYBGBB,YBGBB,bylaw
aesirYBBBBcantyBYBBYaaliiYBGBBbylawGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBG,BYBBG,ablow
aesirYBBBBcantyBYBBGablowYBBYB,YBBYB,foamy
aesirYBBBBcantyBYBBGablowYBBYBfoamyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBGablowYBYBB,YBYBB,flaky
aesirYBBBBcantyBYBBGablowYBYBBflakyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBBGablowYBYYB,YBYYB,loamy
aesirYBBBBcantyBYBBGablowYBYYBloamyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYB,BYBYB,bagel
aesirYBBBBcantyBYBYBbagelBYBBB,BYBBB,topaz
aesirYBBBBcantyBYBYBbagelBYBBBtopazGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYBbagelBYBBY,BYBBY,float
aesirYBBBBcantyBYBYBbagelBYBBYfloatGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYBbagelBYBBG,BYBBG,total
aesirYBBBBcantyBYBYBbagelBYBBGtotalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYBbagelBYYBY,BYYBY,gloat
aesirYBBBBcantyBYBYBbagelBYYBYgloatGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYBbagelYYBBG,YYBBG,tubal
aesirYBBBBcantyBYBYBbagelYYBBGtubalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYBbagelGYBBY,GYBBY,bloat
aesirYBBBBcantyBYBYBbagelGYBBYbloatGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBYG,BYBYG,today
aesirYBBBBcantyBYBYGtodayGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBGB,BYBGB,aahed
aesirYBBBBcantyBYBGBaahedYBBBB,YBBBB,quota
aesirYBBBBcantyBYBGBaahedYBBBBquotaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYBGBaahedYBYBB,YBYBB,loath
aesirYBBBBcantyBYBGBaahedYBYBBloathGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBB,BYYBB,aband
aesirYBBBBcantyBYYBBabandBBGGB,BBGGB,abaft
aesirYBBBBcantyBYYBBabandBBGGBabaftBBGBB,BBGBB,plank
aesirYBBBBcantyBYYBBabandBBGGBabaftBBGBBplankGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandBBGGBabaftBBGYB,BBGYB,flank
aesirYBBBBcantyBYYBBabandBBGGBabaftBBGYBflankGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandBBGGG,BBGGG,gland
aesirYBBBBcantyBYYBBabandBBGGGglandGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandBYGGB,BYGGB,blank
aesirYBBBBcantyBYYBBabandBYGGBblankGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandBYGGG,BYGGG,bland
aesirYBBBBcantyBYYBBabandBYGGGblandGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandYBBYB,YBBYB,aahed
aesirYBBBBcantyBYYBBabandYBBYBaahedYBBBB,YBBBB,woman
aesirYBBBBcantyBYYBBabandYBBYBaahedYBBBBwomanGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandYBBYBaahedYBYBB,YBYBB,human
aesirYBBBBcantyBYYBBabandYBBYBaahedYBYBBhumanGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYBBabandYBBYG,YBBYG,nomad
aesirYBBBBcantyBYYBBabandYBBYGnomadGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYYB,BYYYB,aargh
aesirYBBBBcantyBYYYBaarghYBBBB,YBBBB,plant
aesirYBBBBcantyBYYYBaarghYBBBBplantGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYYBaarghYBBBY,YBBBY,thank
aesirYBBBBcantyBYYYBaarghYBBBYthankGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYYYBaarghYBBYB,YBBYB,twang
aesirYBBBBcantyBYYYBaarghYBBYBtwangGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYGBB,BYGBB,gonad
aesirYBBBBcantyBYGBBgonadGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYGYB,BYGYB,aalii
aesirYBBBBcantyBYGYBaaliiYBBBB,YBBBB,tonga
aesirYBBBBcantyBYGYBaaliiYBBBBtongaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYGYBaaliiYBYBB,YBYBB,tonal
aesirYBBBBcantyBYGYBaaliiYBYBBtonalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBYGGB,BYGGB,junta
aesirYBBBBcantyBYGGBjuntaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBB,BGBBB,agmas
aesirYBBBBcantyBGBBBagmasYBBYB,YBBYB,kappa
aesirYBBBBcantyBGBBBagmasYBBYBkappaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYBBGB,YBBGB,papal
aesirYBBBBcantyBGBBBagmasYBBGBpapalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYBYGB,YBYGB,madam
aesirYBBBBcantyBGBBBagmasYBYGBmadamGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYBGBB,YBGBB,mambo
aesirYBBBBcantyBGBBBagmasYBGBBmamboGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYBGYB,YBGYB,mamma
aesirYBBBBcantyBGBBBagmasYBGYBmammaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYYBBB,YYBBB,laugh
aesirYBBBBcantyBGBBBagmasYYBBBlaughGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYYYYB,YYYYB,magma
aesirYBBBBcantyBGBBBagmasYYYYBmagmaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBBagmasYYGYB,YYGYB,gamma
aesirYBBBBcantyBGBBBagmasYYGYBgammaGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBY,BGBBY,aahed
aesirYBBBBcantyBGBBYaahedBGBBB,BGBBB,bayou
aesirYBBBBcantyBGBBYaahedBGBBBbayouGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBYaahedYGBBB,YGBBB,kayak
aesirYBBBBcantyBGBBYaahedYGBBBkayakGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBG,BGBBG,algid
aesirYBBBBcantyBGBBGalgidYBBBB,YBBBB,abamp
aesirYBBBBcantyBGBBGalgidYBBBBabampYBBBB,YBBBB,jazzy
aesirYBBBBcantyBGBBGalgidYBBBBabampYBBBBjazzyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBBBBabampYBBBY,YBBBY,happy
aesirYBBBBcantyBGBBGalgidYBBBBabampYBBBYhappyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBBBBabampYBBGB,YBBGB,mammy
aesirYBBBBcantyBGBBGalgidYBBBBabampYBBGBmammyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBBBY,YBBBY,abamp
aesirYBBBBcantyBGBBGalgidYBBBYabampYBBBB,YBBBB,daddy
aesirYBBBBcantyBGBBGalgidYBBBYabampYBBBBdaddyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBBBYabampYBBBY,YBBBY,paddy
aesirYBBBBcantyBGBBGalgidYBBBYabampYBBBYpaddyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBBBYabampYYBBB,YYBBB,bawdy
aesirYBBBBcantyBGBBGalgidYBBBYabampYYBBBbawdyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBYBB,YBYBB,gawky
aesirYBBBBcantyBGBBGalgidYBYBBgawkyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBYBY,YBYBY,gaudy
aesirYBBBBcantyBGBBGalgidYBYBYgaudyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYBGBB,YBGBB,baggy
aesirYBBBBcantyBGBBGalgidYBGBBbaggyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYYBBB,YYBBB,balmy
aesirYBBBBcantyBGBBGalgidYYBBBbalmyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYYBBY,YYBBY,abamp
aesirYBBBBcantyBGBBGalgidYYBBYabampYBBBB,YBBBB,dally
aesirYBBBBcantyBGBBGalgidYYBBYabampYBBBBdallyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYYBBYabampYBBYB,YBBYB,madly
aesirYBBBBcantyBGBBGalgidYYBBYabampYBBYBmadlyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYYBBYabampYYBBB,YYBBB,badly
aesirYBBBBcantyBGBBGalgidYYBBYabampYYBBBbadlyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBBGalgidYYYBB,YYYBB,gayly
aesirYBBBBcantyBGBBGalgidYYYBBgaylyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYB,BGBYB,aloft
aesirYBBBBcantyBGBYBaloftYBBBY,YBBBY,datum
aesirYBBBBcantyBGBYBaloftYBBBYdatumGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYBaloftYBBBG,YBBBG,gamut
aesirYBBBBcantyBGBYBaloftYBBBGgamutGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYBaloftYBYBY,YBYBY,taboo
aesirYBBBBcantyBGBYBaloftYBYBYtabooGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYBaloftYYBBG,YYBBG,vault
aesirYBBBBcantyBGBYBaloftYYBBGvaultGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYBaloftYYBYY,YYBYY,fatal
aesirYBBBBcantyBGBYBaloftYYBYYfatalGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYBaloftYYBYG,YYBYG,fault
aesirYBBBBcantyBGBYBaloftYYBYGfaultGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYG,BGBYG,abaft
aesirYBBBBcantyBGBYGabaftYBBBY,YBBBY,tally
aesirYBBBBcantyBGBYGabaftYBBBYtallyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYGabaftYBBGY,YBBGY,taffy
aesirYBBBBcantyBGBYGabaftYBBGYtaffyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBYGabaftYYBBY,YYBBY,tabby
aesirYBBBBcantyBGBYGabaftYYBBYtabbyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBGB,BGBGB,waltz
aesirYBBBBcantyBGBGBwaltzGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBGG,BGBGG,abaft
aesirYBBBBcantyBGBGGabaftYBBBY,YBBBY,abamp
aesirYBBBBcantyBGBGGabaftYBBBYabampYBBBB,YBBBB,tatty
aesirYBBBBcantyBGBGGabaftYBBBYabampYBBBBtattyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBGGabaftYBBBYabampYBBBY,YBBBY,patty
aesirYBBBBcantyBGBGGabaftYBBBYabampYBBBYpattyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBGGabaftYBBYY,YBBYY,fatty
aesirYBBBBcantyBGBGGabaftYBBYYfattyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGBGGabaftYYBBY,YYBBY,batty
aesirYBBBBcantyBGBGGabaftYYBBYbattyGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGYBB,BGYBB,adhan
aesirYBBBBcantyBGYBBadhanYBBBG,YBBBG,wagon
aesirYBBBBcantyBGYBBadhanYBBBGwagonGGGGG,GGGGG,OKAY
aesirYBBBBcantyBGYBBadhanYBBYY,YBBYY,fauna
